Time [s],Temp [C],RH [%],h_t_w,h_m_w
3715200.0,270.95,0.94,14.68,5.5451419e-08
3718800.0,270.65,0.94,11.792,3.5852594e-08
3722400.0,270.54999999999995,0.96,14.168,5.1903257e-08
3726000.0,270.34999999999997,0.98,14.729,5.5683948e-08
3729600.0,270.54999999999995,0.98,14.894,5.6766581e-08
3733200.0,270.65,0.97,30.360001,1.6145572e-07
3736800.0,270.54999999999995,0.97,30.84,1.6475289e-07
3740400.0,270.04999999999995,0.97,30.200001,1.6037302e-07
3744000.0,270.15,0.97,31.32,1.677013e-07
3747600.0,270.25,0.98,30.84,1.6450723e-07
3751200.0,270.54999999999995,0.98,29.08,1.5265746e-07
3754800.0,270.65,0.98,29.24,1.538769e-07
3758400.0,270.75,1.0,27.639999,1.4309269e-07
3762000.0,270.95,1.0,31.48,1.6913536e-07
3765600.0,271.04999999999995,1.0,31.0,1.6598423e-07
3769200.0,272.15,1.0,28.280001,1.4760055e-07
3772800.0,271.54999999999995,1.0,32.760002,1.7854362e-07
3776400.0,271.84999999999997,1.0,32.439999,1.7605404e-07
3780000.0,272.25,0.89,31.0,1.6642905e-07
3783600.0,272.15,0.88,28.280001,1.4812768e-07
3787200.0,271.65,0.79,28.439999,1.4917163e-07
3790800.0,271.45,0.84,29.24,1.543816e-07
3794400.0,270.75,0.91,27.799999,1.4451953e-07
3798000.0,270.95,0.79,31.32,1.6805201e-07
3801600.0,270.65,0.82,24.439999,1.2154111e-07
3805200.0,270.25,0.88,26.200001,1.3334561e-07
3808800.0,271.04999999999995,0.58,28.6,1.4941232e-07
3812400.0,271.25,0.48,30.200001,1.6061216e-07
3816000.0,269.95,0.91,31.0,1.6613254e-07
3819600.0,269.54999999999995,0.86,19.48,8.7675758e-08
3823200.0,268.75,1.0,29.560001,1.5557666e-07
3826800.0,268.34999999999997,0.94,22.200001,1.0566789e-07
3830400.0,268.45,1.0,25.719999,1.2920364e-07
3834000.0,268.75,1.0,24.6,1.217112e-07
3837600.0,268.84999999999997,1.0,26.52,1.3474339e-07
3841200.0,268.84999999999997,1.0,26.039999,1.3155227e-07
3844800.0,269.04999999999995,0.88,26.360001,1.3370666e-07
3848400.0,270.25,0.77,22.360001,1.0684091e-07
3852000.0,269.65,0.83,19.959999,9.0999535e-08
3855600.0,269.34999999999997,0.72,23.0,1.1135227e-07
3859200.0,269.04999999999995,0.94,24.119999,1.1880395e-07
3862800.0,268.25,1.0,22.52,1.0791875e-07
3866400.0,268.75,1.0,30.039999,1.5819661e-07
3870000.0,269.65,0.75,23.48,1.1428286e-07
3873600.0,270.04999999999995,0.48,29.560001,1.5562324e-07
3877200.0,269.25,0.85,25.719999,1.2986378e-07
3880800.0,268.34999999999997,1.0,22.68,1.0906198e-07
3884400.0,268.84999999999997,0.99,32.439999,1.7437786e-07
3888000.0,269.45,0.97,24.76,1.2293472e-07
3891600.0,269.65,0.82,22.84,1.1020648e-07
3895200.0,269.54999999999995,0.84,23.960001,1.1783095e-07
3898800.0,269.34999999999997,0.88,21.880001,1.0376275e-07
3902400.0,270.04999999999995,0.72,26.360001,1.3390729e-07
3906000.0,270.04999999999995,0.88,19.16,8.5539824e-08
3909600.0,270.04999999999995,0.75,12.881,4.3114504e-08
3913200.0,270.25,0.67,14.069,5.1141463e-08
3916800.0,270.65,0.59,14.234,5.228755e-08
3920400.0,270.84999999999997,0.63,15.917,6.3741908e-08
3924000.0,270.25,0.89,15.818,6.3109404e-08
3927600.0,270.34999999999997,0.98,16.148001,6.5227603e-08
3931200.0,271.04999999999995,1.0,16.544001,6.7925129e-08
3934800.0,271.54999999999995,1.0,16.742001,6.9408848e-08
3938400.0,271.95,1.0,16.082001,6.5032758e-08
3942000.0,272.25,1.0,16.016001,6.4661585e-08
3945600.0,272.95,1.0,15.323,6.0005995e-08
3949200.0,273.25,1.0,13.871,5.0234814e-08
3952800.0,273.84999999999997,1.0,12.551,4.1275328e-08
3956400.0,274.45,0.96,23.0,1.1274989e-07
3960000.0,274.95,0.95,25.560001,1.3047347e-07
3963600.0,275.15,0.94,20.280001,9.4468383e-08
3967200.0,275.04999999999995,0.96,13.4,4.7330513e-08
3970800.0,274.95,0.97,15.64,6.2677387e-08
3974400.0,274.75,0.97,11.726,3.5826687e-08
3978000.0,274.34999999999997,0.97,20.92,9.8797841e-08
3981600.0,273.95,0.95,14.52,5.4884019e-08
3985200.0,274.65,0.8,22.52,1.0950215e-07
3988800.0,272.84999999999997,0.98,21.08,9.9864728e-08
3992400.0,272.54999999999995,1.0,28.439999,1.494812e-07
3996000.0,272.95,0.94,21.880001,1.0469374e-07
3999600.0,273.84999999999997,0.82,20.92,9.827513e-08
4003200.0,273.34999999999997,0.91,11.924,3.7063963e-08
4006800.0,273.65,0.81,11.759,3.5883502e-08
4010400.0,271.54999999999995,1.0,22.84,1.1159074e-07
4014000.0,271.54999999999995,1.0,31.799999,1.7171038e-07
4017600.0,272.45,0.85,28.119999,1.4673432e-07
4021200.0,271.54999999999995,1.0,22.68,1.1010683e-07
4024800.0,270.95,1.0,24.439999,1.2175826e-07
4028400.0,271.15,1.0,22.52,1.0853336e-07
4032000.0,270.65,1.0,38.360001,2.1597583e-07
4035600.0,270.34999999999997,1.0,36.439999,2.0265824e-07
4039200.0,269.75,1.0,44.279999,2.5549696e-07
4042800.0,270.65,0.82,38.52,2.1615557e-07
4046400.0,269.75,0.95,39.959999,2.2648447e-07
4050000.0,270.04999999999995,0.86,31.32,1.6755094e-07
4053600.0,270.04999999999995,0.97,31.639999,1.6986344e-07
4057200.0,269.65,1.0,26.52,1.3526913e-07
4060800.0,270.25,1.0,35.639999,1.9665485e-07
4064400.0,270.54999999999995,0.89,27.32,1.4075857e-07
4068000.0,270.15,0.99,23.48,1.1490017e-07
4071600.0,270.54999999999995,1.0,23.48,1.1476305e-07
4075200.0,270.25,0.98,11.792,3.5809876e-08
4078800.0,270.34999999999997,0.97,12.749,4.2247855e-08
4082400.0,270.75,0.94,13.079,4.4492179e-08
4086000.0,270.25,0.99,14.597,5.4823417e-08
4089600.0,270.54999999999995,1.0,14.762,5.5857218e-08
4093200.0,271.34999999999997,1.0,16.016001,6.4392815e-08
4096800.0,272.04999999999995,1.0,14.069,5.1340052e-08
4100400.0,273.04999999999995,1.0,43.799999,2.5353015e-07
4104000.0,275.65,0.82,53.079998,3.175457e-07
4107600.0,275.95,0.55,47.16,2.7931603e-07
4111200.0,275.34999999999997,0.69,50.200001,3.0046311e-07
4114800.0,274.04999999999995,0.89,49.239998,2.9334677e-07
4118400.0,274.04999999999995,0.85,38.360001,2.1783809e-07
4122000.0,274.95,0.69,36.920002,2.0799231e-07
4125600.0,273.04999999999995,0.95,25.560001,1.3066527e-07
4129200.0,272.65,0.95,28.6,1.5066037e-07
4132800.0,272.04999999999995,0.98,14.564,5.4908991e-08
4136400.0,272.25,0.88,12.584,4.1353282e-08
4140000.0,271.75,0.95,16.92,7.086733e-08
4143600.0,271.65,0.93,19.16,8.5974129e-08
4147200.0,271.04999999999995,1.0,18.200001,7.9431167e-08
4150800.0,270.54999999999995,1.0,11.165,3.1614167e-08
4154400.0,270.54999999999995,1.0,11.99,3.71497e-08
4158000.0,270.54999999999995,1.0,11.759,3.558657e-08
4161600.0,270.25,1.0,12.551,4.0945871e-08
4165200.0,270.04999999999995,1.0,12.485,4.0463018e-08
4168800.0,271.04999999999995,1.0,12.683,4.1776676e-08
4172400.0,271.25,1.0,13.772,4.9281503e-08
4176000.0,271.34999999999997,1.0,17.4,7.3912027e-08
4179600.0,270.95,1.0,13.88,5.0058077e-08
4183200.0,270.95,1.0,25.719999,1.3021294e-07
4186800.0,270.95,1.0,18.360001,8.034992e-08
4190400.0,271.04999999999995,1.0,17.559999,7.4930028e-08
4194000.0,270.65,1.0,13.72,4.8929106e-08
4197600.0,270.54999999999995,1.0,13.904,5.0116288e-08
4201200.0,270.25,1.0,13.145,4.4965347e-08
4204800.0,269.45,1.0,14.84,5.6384557e-08
4208400.0,270.04999999999995,1.0,19.959999,9.0782081e-08
4212000.0,270.34999999999997,1.0,21.08,9.8512693e-08
4215600.0,270.25,1.0,21.880001,1.0401121e-07
4219200.0,270.54999999999995,1.0,27.32,1.4075857e-07
4222800.0,270.65,1.0,27.16,1.3980197e-07
4226400.0,271.45,1.0,27.0,1.3876065e-07
4230000.0,270.75,1.0,19.799999,9.0239894e-08
4233600.0,271.15,1.0,31.48,1.6913536e-07
4237200.0,271.45,0.87,17.08,7.1720784e-08
4240800.0,271.54999999999995,0.74,16.280001,6.6356854e-08
4244400.0,271.45,0.69,13.31,4.6219277e-08
4248000.0,271.34999999999997,0.59,13.871,5.0011899e-08
4251600.0,270.54999999999995,0.85,13.937,5.0444704e-08
4255200.0,271.65,0.7,14.003,5.0771256e-08
4258800.0,272.45,0.6,15.125,5.8555027e-08
4262400.0,272.95,0.65,15.587,6.1838115e-08
4266000.0,272.25,0.91,28.119999,1.4734455e-07
4269600.0,272.54999999999995,0.93,23.0,1.1221794e-07
4273200.0,274.25,0.77,23.32,1.1449601e-07
4276800.0,273.04999999999995,0.96,23.16,1.139774e-07
4280400.0,273.54999999999995,0.87,19.639999,8.9578158e-08
4284000.0,273.95,0.73,24.280001,1.2138912e-07
4287600.0,273.95,0.78,20.440001,9.5284641e-08
4291200.0,273.84999999999997,0.71,20.280001,9.4190987e-08
4294800.0,273.84999999999997,0.63,16.440001,6.7923267e-08
4298400.0,273.34999999999997,0.69,14.366,5.3750945e-08
4302000.0,273.34999999999997,0.61,12.881,4.3539195e-08
4305600.0,272.84999999999997,0.72,12.947001,4.398953e-08
4309200.0,270.15,0.94,16.6,6.8813129e-08
4312800.0,268.75,1.0,11.462,3.3536764e-08
4316400.0,267.75,0.99,18.491001,8.0704694e-08
4320000.0,267.04999999999995,0.93,18.622999,8.134802e-08
4323600.0,266.34999999999997,0.93,18.59,8.0955381e-08
4327200.0,265.95,0.87,17.566999,7.394852e-08
4330800.0,265.65,0.93,17.006001,7.0114893e-08
4334400.0,264.75,0.96,16.214001,6.4770227e-08
4338000.0,264.34999999999997,0.85,16.445,6.6129125e-08
4341600.0,264.25,0.81,15.95,6.2761004e-08
4345200.0,263.84999999999997,0.82,16.016001,6.3180046e-08
4348800.0,263.54999999999995,0.77,15.851,6.2008702e-08
4352400.0,264.04999999999995,0.6,15.488,5.9546878e-08
4356000.0,263.34999999999997,0.52,15.785,6.1608702e-08
4359600.0,263.04999999999995,0.84,14.333,5.1863044e-08
4363200.0,263.25,0.67,27.960001,1.419581e-07
4366800.0,262.95,0.62,14.333,5.1847152e-08
4370400.0,262.65,0.72,22.360001,1.0488186e-07
4374000.0,262.25,0.9,24.439999,1.1852762e-07
4377600.0,262.15,0.86,25.24,1.2366095e-07
4381200.0,261.84999999999997,0.76,24.280001,1.1729004e-07
4384800.0,260.45,0.86,14.069,4.9884612e-08
4388400.0,261.34999999999997,0.94,19.32,8.4127393e-08
4392000.0,262.25,0.93,13.376,4.5247454e-08
4395600.0,263.25,0.77,14.36,5.1866333e-08
4399200.0,263.25,0.73,14.84,5.5203017e-08
4402800.0,264.04999999999995,0.8,12.452,3.9396685e-08
4406400.0,264.45,0.79,21.4,9.8865875e-08
4410000.0,263.34999999999997,0.98,26.84,1.3512683e-07
4413600.0,264.45,0.96,29.24,1.5056371e-07
4417200.0,264.45,0.96,23.48,1.12805e-07
4420800.0,265.75,1.0,29.4,1.5213394e-07
4424400.0,265.15,0.99,19.0,8.3371809e-08
4428000.0,265.95,0.95,31.639999,1.6737181e-07
4431600.0,265.65,0.97,25.4,1.2613472e-07
4435200.0,266.34999999999997,0.98,27.639999,1.4095558e-07
4438800.0,266.34999999999997,1.0,28.92,1.4980806e-07
4442400.0,266.84999999999997,1.0,30.68,1.615682e-07
4446000.0,267.25,0.92,27.0,1.3718629e-07
4449600.0,267.04999999999995,0.99,29.08,1.5128845e-07
4453200.0,267.15,1.0,26.52,1.3405514e-07
4456800.0,266.95,1.0,25.880001,1.2980888e-07
4460400.0,267.04999999999995,0.99,29.719999,1.5543556e-07
4464000.0,267.04999999999995,0.92,29.719999,1.5548254e-07
4467600.0,267.75,0.79,28.6,1.4798296e-07
4471200.0,267.34999999999997,0.93,32.439999,1.7406315e-07
4474800.0,267.45,0.96,32.599998,1.7492562e-07
4478400.0,268.65,0.43,35.639999,1.9535905e-07
4482000.0,268.04999999999995,0.67,29.560001,1.5515732e-07
4485600.0,267.04999999999995,0.97,30.039999,1.5810143e-07
4489200.0,267.04999999999995,0.97,36.119999,1.9833733e-07
4492800.0,268.45,0.79,36.439999,2.0048007e-07
4496400.0,266.95,1.0,32.919998,1.7765799e-07
4500000.0,266.84999999999997,1.0,30.200001,1.586487e-07
4503600.0,266.84999999999997,1.0,14.68,5.4740678e-08
4507200.0,266.54999999999995,1.0,13.706,4.8222656e-08
4510800.0,267.04999999999995,1.0,14.36,5.2551506e-08
4514400.0,267.25,0.95,20.119999,9.1200356e-08
4518000.0,267.04999999999995,1.0,20.92,9.6615558e-08
4521600.0,267.15,1.0,21.4,9.9771313e-08
4525200.0,267.75,1.0,15.8,6.2292187e-08
4528800.0,267.84999999999997,1.0,26.360001,1.3326502e-07
4532400.0,267.75,1.0,22.52,1.0753015e-07
4536000.0,267.75,1.0,27.799999,1.4292773e-07
4539600.0,268.25,1.0,20.6,9.461413e-08
4543200.0,268.45,1.0,23.48,1.1411124e-07
4546800.0,268.25,1.0,17.719999,7.5447488e-08
4550400.0,268.34999999999997,1.0,17.559999,7.4326877e-08
4554000.0,268.45,0.99,23.32,1.1306999e-07
4557600.0,268.04999999999995,0.98,16.280001,6.5764389e-08
4561200.0,267.75,1.0,11.99,3.6872425e-08
4564800.0,267.84999999999997,0.88,12.749,4.1932179e-08
4568400.0,268.65,0.62,17.880001,7.6385341e-08
4572000.0,268.25,0.59,11.924,3.6494939e-08
4575600.0,267.45,0.57,13.177999,4.487838e-08
4579200.0,267.04999999999995,0.56,14.069,5.0743743e-08
4582800.0,266.04999999999995,0.6,13.409,4.6263089e-08
4586400.0,264.84999999999997,0.65,12.122,3.7531461e-08
4590000.0,265.54999999999995,0.58,13.112,4.3979792e-08
4593600.0,264.75,0.72,14.63,5.4192089e-08
4597200.0,265.45,0.67,14.993,5.6474072e-08
4600800.0,265.84999999999997,0.69,15.356,5.9013445e-08
4604400.0,266.95,0.65,16.412001,6.6130582e-08
4608000.0,267.04999999999995,0.66,15.752,6.1933235e-08
4611600.0,266.84999999999997,0.64,14.597,5.421801e-08
4615200.0,266.25,0.63,14.003,5.0210183e-08
4618800.0,266.04999999999995,0.56,14.894,5.6070824e-08
4622400.0,266.34999999999997,0.54,14.96,5.6477436e-08
4626000.0,266.54999999999995,0.53,13.475,4.660621e-08
4629600.0,266.84999999999997,0.57,13.838,4.9061448e-08
4633200.0,266.54999999999995,0.66,13.409,4.6235126e-08
4636800.0,265.95,0.69,13.574,4.7296357e-08
4640400.0,265.65,0.64,13.607,4.743066e-08
4644000.0,265.15,0.66,13.673,4.7827552e-08
4647600.0,264.45,0.69,13.607,4.7315496e-08
4651200.0,263.25,0.69,13.475,4.6337739e-08
4654800.0,262.84999999999997,0.76,12.617,4.0488832e-08
4658400.0,263.04999999999995,0.77,13.409,4.5675055e-08
4662000.0,264.04999999999995,0.79,12.716,4.1118895e-08
4665600.0,264.75,0.76,12.617,4.0588091e-08
4669200.0,264.45,0.82,12.782,4.1772061e-08
4672800.0,264.04999999999995,0.87,12.386,3.9103071e-08
4676400.0,264.75,0.86,12.452,3.9493269e-08
4680000.0,265.04999999999995,0.91,12.089,3.7163968e-08
4683600.0,265.95,0.9,12.92,4.2728722e-08
4687200.0,265.95,0.87,11.231,3.1573723e-08
4690800.0,266.04999999999995,0.89,12.155,3.774031e-08
4694400.0,266.65,0.88,12.188,3.7972065e-08
4698000.0,267.04999999999995,0.91,11.627,3.4289204e-08
4701600.0,267.75,0.86,12.947001,4.3169507e-08
4705200.0,268.75,0.84,14.696,5.4996978e-08
4708800.0,269.34999999999997,0.84,14.168,5.1609007e-08
4712400.0,269.65,0.8,13.739,4.8809412e-08
4716000.0,269.65,0.83,15.455,6.0433912e-08
4719600.0,269.34999999999997,0.86,14.465,5.3752778e-08
4723200.0,269.04999999999995,0.86,13.838,4.9476924e-08
4726800.0,269.54999999999995,0.73,14.267,5.2322406e-08
4730400.0,269.75,0.59,14.432,5.351405e-08
4734000.0,269.54999999999995,0.64,14.333,5.287778e-08
4737600.0,269.65,0.6,14.3,5.2623498e-08
4741200.0,269.65,0.58,14.531,5.4198185e-08
4744800.0,269.34999999999997,0.59,14.465,5.3752778e-08
4748400.0,269.54999999999995,0.55,14.333,5.2814492e-08
4752000.0,269.34999999999997,0.54,14.102,5.1287671e-08
4755600.0,269.25,0.54,14.399,5.3259502e-08
4759200.0,268.75,0.53,14.069,5.1019164e-08
4762800.0,268.25,0.56,13.277,4.5612186e-08
4766400.0,268.04999999999995,0.53,13.706,4.8426713e-08
4770000.0,267.84999999999997,0.54,13.937,4.9949037e-08
4773600.0,267.54999999999995,0.54,13.442,4.6596401e-08
4777200.0,267.25,0.58,12.848,4.2570811e-08
4780800.0,267.54999999999995,0.57,13.442,4.6512149e-08
4784400.0,267.75,0.55,13.046,4.3898634e-08
4788000.0,268.04999999999995,0.54,13.277,4.5475176e-08
4791600.0,268.25,0.52,13.574,4.7511026e-08
4795200.0,268.34999999999997,0.53,13.64,4.7983171e-08
4798800.0,268.54999999999995,0.52,13.706,4.8441283e-08
4802400.0,268.04999999999995,0.55,13.376,4.6250705e-08
4806000.0,267.95,0.54,13.508,4.7067751e-08
4809600.0,267.84999999999997,0.57,13.508,4.7053579e-08
4813200.0,267.95,0.56,13.442,4.6596401e-08
4816800.0,267.75,0.58,13.607,4.7718292e-08
4820400.0,267.84999999999997,0.6,13.706,4.8353858e-08
4824000.0,267.84999999999997,0.6,14.135,5.1247984e-08
4827600.0,267.34999999999997,0.62,14.069,5.0804978e-08
4831200.0,267.54999999999995,0.66,14.102,5.0949598e-08
4834800.0,267.54999999999995,0.68,14.498,5.3636004e-08
4838400.0,267.54999999999995,0.69,14.399,5.2972091e-08
4842000.0,267.84999999999997,0.68,14.663,5.4742522e-08
4845600.0,267.75,0.67,14.927,5.6564083e-08
4849200.0,267.54999999999995,0.72,15.026,5.7211352e-08
4852800.0,267.84999999999997,0.73,14.993,5.695556e-08
4856400.0,268.04999999999995,0.72,15.092,5.7671603e-08
4860000.0,267.95,0.7,14.96,5.68198e-08
4863600.0,268.04999999999995,0.72,13.97,5.015557e-08
4867200.0,268.04999999999995,0.66,14.762,5.5489977e-08
4870800.0,268.45,0.65,14.762,5.5489977e-08
4874400.0,268.75,0.68,15.158,5.8219644e-08
4878000.0,268.34999999999997,0.67,14.663,5.4940575e-08
4881600.0,269.04999999999995,0.63,14.828,5.5983765e-08
4885200.0,269.45,0.61,14.531,5.4100841e-08
4888800.0,269.34999999999997,0.59,14.597,5.4610886e-08
4892400.0,269.34999999999997,0.58,14.102,5.1256961e-08
4896000.0,269.34999999999997,0.59,14.927,5.6819573e-08
4899600.0,269.34999999999997,0.57,14.63,5.4817033e-08
4903200.0,269.15,0.56,14.894,5.659707e-08
4906800.0,269.15,0.57,14.927,5.6785524e-08
4910400.0,268.75,0.85,15.389,5.9898724e-08
4914000.0,268.84999999999997,0.67,14.63,5.471847e-08
4917600.0,269.25,0.71,14.861,5.6290098e-08
4921200.0,268.34999999999997,0.96,14.333,5.2798669e-08
4924800.0,268.65,1.0,14.003,5.0437823e-08
4928400.0,268.75,0.97,13.937,5.0039244e-08
4932000.0,268.75,0.88,14.201,5.1831112e-08
4935600.0,268.95,0.82,13.97,5.027638e-08
4939200.0,269.34999999999997,0.82,13.838,4.9417622e-08
4942800.0,270.04999999999995,0.83,14.3,5.2591989e-08
4946400.0,270.04999999999995,0.84,13.706,4.8688779e-08
4950000.0,270.15,0.89,13.177999,4.5121244e-08
4953600.0,269.84999999999997,0.97,13.871,4.9818517e-08
4957200.0,269.95,1.0,12.716,4.1974545e-08
4960800.0,270.04999999999995,1.0,25.24,1.2658272e-07
4964400.0,270.54999999999995,1.0,24.92,1.2445841e-07
4968000.0,271.25,0.93,25.560001,1.289751e-07
4971600.0,271.65,0.78,26.039999,1.3249917e-07
4975200.0,271.65,0.83,17.719999,7.6172448e-08
4978800.0,271.34999999999997,0.82,17.559999,7.5086213e-08
4982400.0,271.04999999999995,0.78,11.858,3.6342978e-08
4986000.0,270.25,0.86,12.056,3.765237e-08
4989600.0,270.15,0.87,12.419,4.0016811e-08
4993200.0,269.65,0.9,12.32,3.9335745e-08
4996800.0,269.34999999999997,0.92,12.782,4.2394845e-08
5000400.0,268.65,0.85,13.177999,4.5026834e-08
5004000.0,266.95,0.96,12.914001,4.3156074e-08
5007600.0,266.95,0.99,13.277,4.5365496e-08
5011200.0,265.95,0.99,13.244,4.5144592e-08
5014800.0,265.65,1.0,13.376,4.5889013e-08
5018400.0,265.45,1.0,12.881,4.2546716e-08
5022000.0,266.04999999999995,1.0,13.244,4.4939778e-08
5025600.0,265.65,1.0,13.508,4.6784145e-08
5029200.0,266.65,0.83,12.683,4.1226507e-08
5032800.0,266.54999999999995,0.76,13.31,4.5545054e-08
5036400.0,266.15,0.71,14.234,5.170908e-08
5040000.0,266.45,0.66,14.267,5.186682e-08
5043600.0,266.84999999999997,0.62,14.333,5.2355134e-08
5047200.0,266.95,0.57,14.102,5.0872693e-08
5050800.0,267.34999999999997,0.57,13.871,4.9341754e-08
5054400.0,268.04999999999995,0.52,13.343,4.5862684e-08
5058000.0,268.25,0.53,13.607,4.7732662e-08
5061600.0,268.15,0.61,13.112,4.4434838e-08
5065200.0,268.25,0.63,12.584,4.0874202e-08
5068800.0,267.95,0.68,12.518,4.0442959e-08
5072400.0,267.7633333333333,0.698,13.079,4.4173159e-08
5076000.0,267.57666666666665,0.716,13.112,4.4369326e-08
5079600.0,267.39,0.7340000000000001,13.145,4.4566576e-08
5083200.0,267.2033333333333,0.752,13.177999,4.4762235e-08
5086800.0,267.01666666666665,0.77,13.210999,4.4957634e-08
5090400.0,266.83,0.7879999999999999,13.244,4.5154145e-08
5094000.0,266.6433333333333,0.8059999999999999,13.277,4.5349037e-08
5097600.0,266.45666666666665,0.8240000000000001,13.31,4.5543675e-08
5101200.0,266.27,0.8420000000000001,13.343,4.5739437e-08
5104800.0,266.0833333333333,0.86,13.376,4.5933565e-08
5108400.0,265.89666666666665,0.878,13.409,4.6127436e-08
5112000.0,265.71,0.8959999999999999,13.442,4.6322455e-08
5115600.0,265.5233333333333,0.914,13.475,4.6515819e-08
5119200.0,265.33666666666664,0.932,13.508,4.6708923e-08
5122800.0,265.15,0.95,13.541,4.6903196e-08
5126400.0,265.25,0.92,13.574,4.7095792e-08
5130000.0,265.15,0.94,13.904,4.9307801e-08
5133600.0,265.95,0.92,13.475,4.6436693e-08
5137200.0,265.95,0.87,13.937,4.9633012e-08
5140800.0,266.34999999999997,0.82,13.706,4.8091366e-08
5144400.0,266.54999999999995,0.77,13.013,4.3519176e-08
5148000.0,267.04999999999995,0.69,13.112,4.420745e-08
5151600.0,267.04999999999995,0.73,13.541,4.7146969e-08
5155200.0,266.65,0.7,13.013,4.3611447e-08
5158800.0,266.45,0.76,13.145,4.4441538e-08
5162400.0,266.54999999999995,0.78,13.177999,4.4635208e-08
5166000.0,266.04999999999995,0.76,13.244,4.5089998e-08
5169600.0,266.15,0.81,13.277,4.5242032e-08
5173200.0,265.95,0.8,13.244,4.5035385e-08
5176800.0,266.45,0.89,13.442,4.6329486e-08
5180400.0,266.34999999999997,0.81,13.541,4.7061469e-08
5184000.0,265.95,0.84,13.673,4.7929227e-08
5187600.0,266.04999999999995,0.81,13.541,4.6990191e-08
5191200.0,266.04999999999995,0.76,14.036,5.030898e-08
5194800.0,266.34999999999997,0.78,14.135,5.0969884e-08
5198400.0,266.15,0.91,14.63,5.4323799e-08
5202000.0,267.04999999999995,0.74,14.564,5.385014e-08
5205600.0,267.15,0.78,14.234,5.1787339e-08
5209200.0,267.84999999999997,0.63,14.696,5.4897502e-08
5212800.0,267.84999999999997,0.7,14.828,5.5899573e-08
5216400.0,268.34999999999997,0.64,14.597,5.4349041e-08
5220000.0,268.84999999999997,0.62,14.762,5.5540088e-08
5223600.0,268.84999999999997,0.61,15.059,5.7623126e-08
5227200.0,269.34999999999997,0.63,14.861,5.6290098e-08
5230800.0,269.45,0.63,15.224,5.8822117e-08
5234400.0,269.65,0.82,15.686,6.1955738e-08
5238000.0,269.45,1.0,15.95,6.3774479e-08
5241600.0,269.34999999999997,1.0,15.752,6.2400879e-08
5245200.0,269.34999999999997,1.0,15.191,5.859961e-08
5248800.0,269.54999999999995,1.0,14.432,5.3482005e-08
5252400.0,269.15,1.0,13.97,5.0397123e-08
5256000.0,269.45,1.0,13.805,4.9224901e-08
5259600.0,268.95,1.0,13.177999,4.5040323e-08
5263200.0,268.75,1.0,12.188,3.8305728e-08
5266800.0,268.04999999999995,1.0,11.198,3.1619603e-08
5270400.0,267.34999999999997,1.0,15.0,5.7088453e-08
5274000.0,266.34999999999997,1.0,18.52,8.0559616e-08
5277600.0,267.15,1.0,21.880001,1.0276753e-07
5281200.0,268.04999999999995,0.98,13.409,4.6277069e-08
5284800.0,268.75,0.95,13.541,4.7289387e-08
5288400.0,268.95,0.89,13.177999,4.4945871e-08
5292000.0,268.75,0.97,12.947001,4.3417199e-08
5295600.0,268.65,0.98,13.244,4.5390081e-08
5299200.0,268.65,0.96,13.541,4.737479e-08
5302800.0,268.45,0.81,12.947001,4.3378112e-08
5306400.0,269.75,0.81,12.287,3.891396e-08
5310000.0,270.25,0.71,12.28,3.9018712e-08
5313600.0,270.54999999999995,0.65,14.68,5.5302838e-08
5317200.0,270.95,0.61,14.04,5.1021626e-08
5320800.0,271.04999999999995,0.6,12.551,4.0994721e-08
5324400.0,270.04999999999995,0.67,12.716,4.2125116e-08
5328000.0,270.04999999999995,0.66,13.177999,4.5121244e-08
5331600.0,269.75,0.75,13.508,4.7350955e-08
5335200.0,267.95,0.81,13.442,4.6862958e-08
5338800.0,266.65,0.87,13.145,4.46163e-08
5342400.0,266.65,0.92,13.079,4.4000132e-08
5346000.0,267.25,0.89,12.947001,4.3117321e-08
5349600.0,268.04999999999995,0.76,12.98,4.3416701e-08
5353200.0,268.04999999999995,0.82,12.551,4.0640263e-08
5356800.0,268.54999999999995,0.65,12.221,3.8423888e-08
5360400.0,268.25,0.69,11.957,3.6705949e-08
5364000.0,268.95,0.67,12.617,4.1108272e-08
5367600.0,268.65,0.73,12.122,3.7861252e-08
5371200.0,268.04999999999995,0.78,12.551,4.0713658e-08
5374800.0,267.25,0.86,14.84,5.601385e-08
5378400.0,268.04999999999995,0.98,12.155,3.7889112e-08
5382000.0,267.84999999999997,1.0,13.739,4.8619214e-08
5385600.0,269.34999999999997,1.0,13.706,4.8368431e-08
5389200.0,269.65,0.99,14.927,5.6819573e-08
5392800.0,269.34999999999997,1.0,14.069,5.1080324e-08
5396400.0,270.04999999999995,1.0,13.409,4.6584365e-08
5400000.0,269.75,1.0,13.343,4.6236099e-08
5403600.0,270.25,0.91,14.432,5.3546092e-08
5407200.0,270.34999999999997,0.76,13.277,4.5817522e-08
5410800.0,269.65,0.98,13.64,4.8286086e-08
5414400.0,269.75,0.84,13.046,4.4176481e-08
5418000.0,268.95,0.91,13.376,4.6417416e-08
5421600.0,268.75,0.94,13.277,4.5639577e-08
5425200.0,267.34999999999997,0.98,12.485,4.0281677e-08
5428800.0,266.15,1.0,12.947001,4.320864e-08
5432400.0,266.34999999999997,1.0,12.551,4.0407638e-08
5436000.0,266.65,1.0,11.825,3.5581085e-08
