Time [s],Temp [C],RH [%],h_t_l,h_t_w,h_m_l,h_m_w,R,V,WDR [kg/m2.s]
316800,270.54999999999995,0.95,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0,1.8,0.0
320400,270.34999999999997,0.95,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0,2.2,0.0
324000,272.04999999999995,0.94,12.023,15.96,3.8661e-08,6.622000000000001e-08,0,3.1,0.0
327600,272.25,0.93,12.32,17.4,4.074e-08,7.63e-08,0,4,0.0
331200,270.15,0.96,11.825,15.0,3.7275e-08,5.95e-08,0,2.5,0.0
334800,269.54999999999995,0.96,11.825,15.0,3.7275e-08,5.95e-08,0,2.5,0.0
338400,268.84999999999997,0.96,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0,3.9,0.0
342000,269.15,0.96,12.353,17.56,4.0971e-08,7.741999999999999e-08,0,4.1,0.0
345600,270.04999999999995,0.97,12.353,17.56,4.0971e-08,7.741999999999999e-08,0.1,4.1,0.09101999999999999
349200,269.25,0.97,12.056000000000001,16.12,3.8892e-08,6.734e-08,0,3.2,0.0
352800,269.65,0.96,11.957,15.64,3.8199e-08,6.398000000000001e-08,0,2.9,0.0
356400,270.84999999999997,0.96,11.924,15.48,3.796799999999999e-08,6.286e-08,0,2.8,0.0
360000,271.04999999999995,0.96,11.858,15.16,3.7506000000000005e-08,6.062e-08,0,2.6,0.0
363600,270.65,0.96,11.891,15.32,3.7737e-08,6.174e-08,0,2.7,0.0
367200,270.04999999999995,0.97,11.363,12.76,3.4041e-08,4.382e-08,0,1.1,0.0
370800,269.54999999999995,0.94,11.429,13.08,3.4503e-08,4.606e-08,0,1.3,0.0
374400,269.04999999999995,0.96,11.264,12.280000000000001,3.3348e-08,4.046e-08,0,0.8,0.0
378000,268.75,0.96,11.462,13.24,3.4734e-08,4.718e-08,0,1.4,0.0
381600,269.25,0.94,11.495000000000001,13.4,3.4965e-08,4.83e-08,0,1.5,0.0
385200,271.25,0.89,11.792,14.84,3.7044e-08,5.838e-08,0,2.4,0.0
388800,273.34999999999997,0.81,11.759,14.68,3.6813e-08,5.726e-08,0,2.3,0.0
392400,273.84999999999997,0.75,11.429,13.08,3.4503e-08,4.606e-08,0,1.3,0.0
396000,273.45,0.71,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0,2.2,0.0
399600,273.84999999999997,0.65,12.65,19.0,4.305e-08,8.75e-08,0,5,0.0
403200,273.54999999999995,0.66,12.65,19.0,4.305e-08,8.75e-08,0,5,0.0
406800,273.45,0.64,12.518,18.36,4.2125999999999996e-08,8.302e-08,0,4.6,0.0
410400,273.25,0.61,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0,3.9,0.0
414000,272.65,0.59,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0,4.3,0.0
417600,272.25,0.59,12.584,18.68,4.2588e-08,8.526e-08,0,4.8,0.0
421200,272.15,0.57,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0,5.5,0.0
424800,270.65,0.62,13.046,20.92,4.5822e-08,1.0094000000000002e-07,0,6.2,0.0
428400,270.95,0.62,13.31,22.200000000000003,4.767e-08,1.099e-07,0,7,0.0
432000,270.95,0.57,12.65,19.0,4.305e-08,8.75e-08,0,5,0.0
435600,269.25,0.64,11.99,15.8,3.843e-08,6.510000000000001e-08,0,3,0.0
439200,266.95,0.85,11.792,14.84,3.7044e-08,5.838e-08,0,2.4,0.0
442800,268.75,0.67,12.089,16.28,3.9123e-08,6.846e-08,0,3.3,0.0
446400,268.65,0.67,11.759,14.68,3.6813e-08,5.726e-08,0,2.3,0.0
450000,265.45,0.88,11.626999999999999,14.04,3.5889e-08,5.278e-08,0,1.9,0.0
453600,265.25,0.86,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0,2.2,0.0
457200,264.34999999999997,0.87,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
460800,264.15,0.87,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
464400,263.84999999999997,0.87,12.221,16.92,4.0047e-08,7.294000000000002e-08,0,3.7,0.0
468000,265.65,0.84,12.188,16.76,3.9816000000000004e-08,7.182e-08,0,3.6,0.0
471600,267.15,0.8,12.023,15.96,3.8661e-08,6.622000000000001e-08,0,3.1,0.0
475200,268.15,0.77,12.056000000000001,16.12,3.8892e-08,6.734e-08,0,3.2,0.0
478800,268.84999999999997,0.76,11.825,15.0,3.7275e-08,5.95e-08,0,2.5,0.0
482400,268.45,0.78,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0,2.2,0.0
486000,266.84999999999997,0.83,12.023,15.96,3.8661e-08,6.622000000000001e-08,0,3.1,0.0
489600,265.34999999999997,0.87,12.221,16.92,4.0047e-08,7.294000000000002e-08,0,3.7,0.0
493200,265.15,0.88,12.221,16.92,4.0047e-08,7.294000000000002e-08,0,3.7,0.0
496800,264.75,0.89,12.155000000000001,16.6,3.9585e-08,7.07e-08,0,3.5,0.0
500400,265.45,0.87,12.32,17.4,4.074e-08,7.63e-08,0,4,0.0
504000,266.34999999999997,0.85,12.089,16.28,3.9123e-08,6.846e-08,0,3.3,0.0
507600,267.34999999999997,0.81,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
511200,268.04999999999995,0.83,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
514800,269.34999999999997,0.83,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0,3.9,0.0
518400,270.04999999999995,0.9,12.683,19.16,4.3280999999999996e-08,8.862e-08,0.6,5.1,0.6793199999999999
522000,270.04999999999995,0.91,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.2,5.5,0.24420000000000003
525600,270.54999999999995,0.92,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0.2,5.5,0.24420000000000003
529200,271.15,0.93,12.98,20.6,4.5360000000000004e-08,9.87e-08,1,6,1.332
532800,271.54999999999995,0.94,12.98,20.6,4.5360000000000004e-08,9.87e-08,1,6,1.332
536400,272.25,0.96,12.881,20.12,4.4667e-08,9.534e-08,2,5.7,2.5308
540000,272.95,0.96,12.32,17.4,4.074e-08,7.63e-08,3.3,4,2.9303999999999997
543600,272.25,0.97,12.122,16.44,3.9353999999999996e-08,6.958e-08,3.2,3.4,2.41536
547200,272.34999999999997,0.96,12.089,16.28,3.9123e-08,6.846e-08,1,3.3,0.7325999999999999
550800,272.45,0.96,11.858,15.16,3.7506000000000005e-08,6.062e-08,1.1,2.6,0.63492
554400,272.45,0.96,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0,1.8,0.0
558000,272.34999999999997,0.96,11.858,15.16,3.7506000000000005e-08,6.062e-08,0,2.6,0.0
