Time [s],Temp [C],RH [%],h_t_w,h_m_w
14144400.0,289.75,0.93,14.04,5.3954643e-08
14148000.0,289.15,0.93,13.88,5.2780312e-08
14151600.0,289.54999999999995,0.91,15.64,6.5258206e-08
14155200.0,288.84999999999997,0.92,12.76,4.4745345e-08
14158800.0,288.95,0.93,13.56,5.0365099e-08
14162400.0,288.75,0.94,13.08,4.6953961e-08
14166000.0,288.45,0.94,13.4,4.9209923e-08
14169600.0,288.04999999999995,0.94,13.4,4.9168651e-08
14173200.0,287.45,0.94,14.2,5.4807938e-08
14176800.0,287.34999999999997,0.94,13.88,5.2441862e-08
14180400.0,287.15,0.94,13.56,5.0153876e-08
14184000.0,286.75,0.94,13.56,5.0125696e-08
14187600.0,286.45,0.94,12.76,4.4395748e-08
14191200.0,286.15,0.94,13.72,5.1160796e-08
14194800.0,286.25,0.94,13.4,4.8851945e-08
14198400.0,285.84999999999997,0.94,13.08,4.6599489e-08
14202000.0,285.84999999999997,0.94,13.56,4.994244e-08
14205600.0,285.95,0.94,12.92,4.5415081e-08
14209200.0,286.15,0.94,12.76,4.4295746e-08
14212800.0,286.04999999999995,0.94,12.44,4.2055152e-08
14216400.0,286.04999999999995,0.94,12.92,4.5440729e-08
14220000.0,286.15,0.94,13.24,4.7705683e-08
14223600.0,286.34999999999997,0.93,14.04,5.338314e-08
14227200.0,286.15,0.95,13.88,5.2279816e-08
14230800.0,286.04999999999995,0.94,13.08,4.6586347e-08
14234400.0,286.15,0.94,14.36,5.5633038e-08
14238000.0,286.04999999999995,0.94,13.72,5.1117542e-08
14241600.0,286.04999999999995,0.94,12.76,4.4308248e-08
14245200.0,285.75,0.94,12.92,4.5440729e-08
14248800.0,285.54999999999995,0.93,13.88,5.2191378e-08
14252400.0,285.54999999999995,0.93,13.88,5.2161891e-08
14256000.0,285.45,0.94,12.28,4.0853077e-08
14259600.0,285.34999999999997,0.95,12.6,4.3102652e-08
14263200.0,285.25,0.95,13.08,4.648119e-08
14266800.0,285.04999999999995,0.95,12.28,4.0818431e-08
14270400.0,284.75,0.94,13.56,4.9829588e-08
14274000.0,284.84999999999997,0.94,11.198,3.3130384e-08
14277600.0,285.04999999999995,0.93,11.099,3.2441427e-08
14281200.0,284.95,0.93,11.198,3.3158557e-08
14284800.0,284.95,0.92,14.04,5.3202367e-08
14288400.0,285.04999999999995,0.93,13.88,5.2073403e-08
14292000.0,285.04999999999995,0.92,14.04,5.3217438e-08
14295600.0,285.04999999999995,0.91,14.36,5.5476001e-08
14299200.0,285.04999999999995,0.91,14.2,5.4346717e-08
14302800.0,284.75,0.92,15.32,6.2251694e-08
14306400.0,284.54999999999995,0.94,16.120001,6.7840425e-08
14310000.0,284.34999999999997,0.94,13.72,5.0886712e-08
14313600.0,284.95,0.93,13.56,4.9730794e-08
14317200.0,285.45,0.93,13.4,4.8686516e-08
14320800.0,285.45,0.91,13.08,4.6494335e-08
14324400.0,285.34999999999997,0.92,13.4,4.875546e-08
14328000.0,285.25,0.93,13.24,4.7611433e-08
14331600.0,285.25,0.93,12.6,4.3078277e-08
14335200.0,285.15,0.92,13.88,5.2117652e-08
14338800.0,284.95,0.92,13.4,4.8714096e-08
14342400.0,283.84999999999997,0.94,11.099,3.2450622e-08
14346000.0,283.65,0.95,11.165,3.2813716e-08
14349600.0,283.25,0.95,11.264,3.3491023e-08
14353200.0,283.04999999999995,0.94,11.528,3.5306712e-08
14356800.0,282.25,0.95,11.33,3.389702e-08
14360400.0,282.25,0.95,11.132,3.2433274e-08
14364000.0,283.95,0.89,11.132,3.2433274e-08
14367600.0,285.75,0.83,11.297,3.37518e-08
14371200.0,286.95,0.72,12.92,4.5402256e-08
14374800.0,287.84999999999997,0.67,13.4,4.8962157e-08
14378400.0,288.65,0.64,15.16,6.1606585e-08
14382000.0,289.65,0.6,15.48,6.4026317e-08
14385600.0,290.25,0.6,17.4,7.7932945e-08
14389200.0,291.15,0.55,18.200001,8.3792642e-08
14392800.0,290.65,0.58,19.799999,9.548981e-08
14396400.0,290.45,0.56,23.16,1.1944771e-07
14400000.0,290.45,0.56,19.639999,9.4157926e-08
14403600.0,290.04999999999995,0.56,19.16,9.0718366e-08
14407200.0,288.95,0.57,19.16,9.0617498e-08
14410800.0,288.34999999999997,0.59,19.959999,9.604868e-08
14414400.0,287.84999999999997,0.61,18.200001,8.3349597e-08
14418000.0,286.84999999999997,0.65,16.440001,7.071241e-08
14421600.0,285.75,0.68,16.76,7.2784118e-08
14425200.0,284.65,0.75,17.559999,7.8216345e-08
14428800.0,283.65,0.8,15.48,6.330918e-08
14432400.0,282.84999999999997,0.83,14.68,5.7505581e-08
14436000.0,281.95,0.88,13.72,5.064118e-08
14439600.0,281.15,0.88,13.88,5.163044e-08
14443200.0,280.15,0.9,12.12,3.9227423e-08
14446800.0,281.25,0.91,11.264,3.3157075e-08
14450400.0,282.65,0.85,11.198,3.2801307e-08
14454000.0,284.15,0.78,12.76,4.3882668e-08
14457600.0,285.54999999999995,0.69,14.36,5.5334578e-08
14461200.0,287.54999999999995,0.64,14.04,5.3292769e-08
14464800.0,288.04999999999995,0.57,13.56,5.0182049e-08
14468400.0,289.54999999999995,0.51,15.48,6.3918868e-08
14472000.0,291.15,0.51,15.64,6.5331065e-08
14475600.0,291.84999999999997,0.44,16.280001,7.0217318e-08
14479200.0,291.95,0.48,17.24,7.7259436e-08
14482800.0,292.04999999999995,0.49,20.280001,9.915545e-08
14486400.0,291.54999999999995,0.49,20.440001,1.0033447e-07
14490000.0,291.54999999999995,0.48,19.639999,9.4445674e-08
14493600.0,290.04999999999995,0.53,18.200001,8.4095461e-08
14497200.0,288.25,0.59,18.68,8.7181768e-08
14500800.0,287.25,0.63,19.799999,9.4721308e-08
14504400.0,286.45,0.68,17.880001,8.0820222e-08
14508000.0,285.65,0.74,16.120001,6.8167154e-08
14511600.0,285.15,0.82,15.32,6.2357444e-08
14515200.0,285.45,0.82,13.56,4.9843699e-08
14518800.0,285.75,0.82,13.56,4.9886022e-08
14522400.0,285.84999999999997,0.83,13.4,4.8796817e-08
14526000.0,285.04999999999995,0.9,13.4,4.8810598e-08
14529600.0,284.65,0.93,13.56,4.9829588e-08
14533200.0,284.54999999999995,0.93,11.33,3.4051595e-08
14536800.0,284.25,0.94,11.627,3.6135201e-08
14540400.0,284.25,0.93,11.99,3.8660701e-08
14544000.0,284.25,0.93,11.825,3.7498769e-08
14547600.0,284.45,0.93,11.693,3.6569222e-08
14551200.0,284.95,0.94,11.99,3.8682657e-08
14554800.0,287.45,0.95,11.462,3.5011954e-08
14558400.0,288.54999999999995,0.86,13.24,4.7894058e-08
14562000.0,289.15,0.83,14.36,5.6025179e-08
14565600.0,291.84999999999997,0.69,13.08,4.6980194e-08
14569200.0,292.54999999999995,0.44,17.24,7.7259436e-08
14572800.0,291.75,0.4,19.0,9.0094261e-08
14576400.0,291.65,0.41,21.4,1.0715523e-07
14580000.0,290.15,0.42,19.16,9.1020794e-08
14583600.0,289.15,0.43,20.76,1.0209835e-07
14587200.0,288.15,0.49,21.08,1.0409897e-07
14590800.0,286.54999999999995,0.54,16.120001,6.849352e-08
14594400.0,285.84999999999997,0.56,17.559999,7.839305e-08
14598000.0,285.65,0.55,16.440001,7.0315558e-08
14601600.0,284.84999999999997,0.61,15.96,6.6882244e-08
14605200.0,283.65,0.63,13.56,4.9801368e-08
14608800.0,283.25,0.66,13.56,4.9631957e-08
14612400.0,283.15,0.69,12.44,4.1710795e-08
14616000.0,283.04999999999995,0.67,15.8,6.5286166e-08
14619600.0,283.25,0.67,13.4,4.8424315e-08
14623200.0,284.04999999999995,0.67,13.72,5.0698979e-08
14626800.0,286.95,0.56,13.56,4.9688442e-08
14630400.0,289.25,0.49,11.792,3.7551846e-08
14634000.0,289.84999999999997,0.49,11.726,3.7323257e-08
14637600.0,289.45,0.47,11.957,3.9038266e-08
14641200.0,289.54999999999995,0.47,12.386,4.2060332e-08
14644800.0,289.75,0.48,12.155,4.0420915e-08
14648400.0,290.04999999999995,0.56,11.396,3.5015233e-08
14652000.0,291.15,0.48,11.495,3.5753114e-08
14655600.0,292.65,0.38,11.792,3.7994894e-08
14659200.0,289.95,0.59,11.66,3.7201172e-08
14662800.0,288.04999999999995,0.56,11.693,3.716001e-08
14666400.0,289.25,0.62,12.683,4.4010061e-08
14670000.0,287.75,0.72,11.825,3.8030301e-08
14673600.0,287.75,0.74,11.33,3.435062e-08
14677200.0,286.25,0.78,12.089,3.9748574e-08
14680800.0,285.95,0.8,12.221,4.051606e-08
14684400.0,285.54999999999995,0.81,12.056,3.9314241e-08
14688000.0,285.25,0.82,11.924,3.8336868e-08
14691600.0,284.95,0.81,11.99,3.8770448e-08
14695200.0,284.75,0.81,12.056,3.9203229e-08
14698800.0,284.45,0.82,12.254,4.0577316e-08
14702400.0,284.04999999999995,0.84,11.891,3.7985103e-08
14706000.0,284.65,0.82,11.231,3.3296885e-08
14709600.0,285.84999999999997,0.75,11.693,3.6610754e-08
14713200.0,287.45,0.68,11.825,3.766905e-08
14716800.0,287.84999999999997,0.62,11.759,3.7370157e-08
14720400.0,289.04999999999995,0.55,12.089,3.9759723e-08
14724000.0,289.25,0.51,12.122,4.0129013e-08
14727600.0,289.34999999999997,0.55,11.792,3.7794617e-08
14731200.0,289.25,0.65,11.693,3.7097927e-08
14734800.0,289.65,0.56,14.68,5.8420252e-08
14738400.0,290.34999999999997,0.55,13.4,4.93337e-08
14742000.0,291.04999999999995,0.5,11.957,3.9092619e-08
14745600.0,290.84999999999997,0.52,11.957,3.9168679e-08
14749200.0,290.34999999999997,0.56,15.0,6.0976561e-08
14752800.0,290.54999999999995,0.57,15.0,6.0891928e-08
14756400.0,291.04999999999995,0.54,13.08,4.7163724e-08
14760000.0,290.25,0.57,11.8,3.804178e-08
14763600.0,289.95,0.58,14.04,5.3999702e-08
14767200.0,289.15,0.6,11.627,3.6687727e-08
14770800.0,288.34999999999997,0.6,11.66,3.6841612e-08
14774400.0,286.95,0.68,11.693,3.6994397e-08
14778000.0,287.04999999999995,0.65,12.056,3.9425181e-08
14781600.0,287.45,0.61,12.254,4.0841666e-08
14785200.0,286.65,0.66,12.089,3.9715118e-08
14788800.0,286.15,0.7,12.881,4.5241137e-08
14792400.0,286.04999999999995,0.72,11.825,3.7700957e-08
14796000.0,285.84999999999997,0.75,12.056,3.9325339e-08
14799600.0,285.34999999999997,0.84,11.726,3.6968725e-08
14803200.0,284.84999999999997,0.88,11.891,3.8082081e-08
14806800.0,284.54999999999995,0.86,12.122,3.9657689e-08
14810400.0,284.04999999999995,0.88,12.221,4.0321726e-08
14814000.0,283.84999999999997,0.84,12.518,4.235482e-08
14817600.0,284.04999999999995,0.84,12.485,4.2098627e-08
14821200.0,283.54999999999995,0.88,12.881,4.4909623e-08
14824800.0,283.54999999999995,0.91,12.749,4.3918106e-08
14828400.0,283.95,0.9,12.485,4.2062709e-08
14832000.0,284.25,0.91,12.518,4.2342784e-08
14835600.0,284.34999999999997,0.91,12.419,4.168173e-08
14839200.0,284.65,0.9,12.32,4.0996209e-08
14842800.0,284.75,0.91,12.386,4.1496417e-08
14846400.0,284.84999999999997,0.89,12.122,3.9646451e-08
14850000.0,284.75,0.9,11.726,3.6864297e-08
14853600.0,284.54999999999995,0.93,11.297,3.3828535e-08
14857200.0,284.04999999999995,0.94,11.64,3.6226826e-08
14860800.0,283.75,0.95,14.52,5.6444943e-08
14864400.0,283.75,0.94,13.88,5.1896325e-08
14868000.0,283.65,0.94,12.92,4.5145583e-08
14871600.0,283.75,0.95,11.33,3.3955008e-08
14875200.0,283.65,0.95,13.4,4.8520956e-08
14878800.0,283.54999999999995,0.94,13.08,4.6257544e-08
14882400.0,283.54999999999995,0.94,13.72,5.0742315e-08
14886000.0,284.45,0.9,12.76,4.3995414e-08
14889600.0,285.04999999999995,0.84,11.099,3.2404653e-08
14893200.0,286.15,0.81,11.495,3.5254786e-08
14896800.0,286.04999999999995,0.8,11.297,3.3962721e-08
14900400.0,286.45,0.79,14.52,5.6765519e-08
14904000.0,287.25,0.71,13.08,4.6625768e-08
14907600.0,286.54999999999995,0.74,11.264,3.3833704e-08
14911200.0,287.04999999999995,0.73,13.72,5.1175213e-08
14914800.0,286.45,0.78,15.16,6.1468342e-08
14918400.0,287.34999999999997,0.72,13.56,5.002704e-08
14922000.0,288.75,0.58,16.120001,6.8339979e-08
14925600.0,287.84999999999997,0.57,16.120001,6.8608621e-08
14929200.0,287.75,0.53,15.8,6.6159494e-08
14932800.0,286.75,0.6,14.04,5.3623946e-08
14936400.0,284.95,0.78,13.56,5.0069325e-08
14940000.0,283.65,0.79,11.99,3.8737532e-08
14943600.0,284.04999999999995,0.84,12.221,4.0218755e-08
14947200.0,284.45,0.86,12.188,4.0032273e-08
14950800.0,284.54999999999995,0.87,12.32,4.1007844e-08
14954400.0,284.54999999999995,0.86,12.221,4.0321726e-08
14958000.0,284.54999999999995,0.85,12.155,3.9856559e-08
14961600.0,284.04999999999995,0.86,12.419,4.1717236e-08
14965200.0,283.95,0.87,12.221,4.0264528e-08
14968800.0,283.84999999999997,0.87,12.551,4.2574975e-08
14972400.0,283.65,0.88,12.749,4.3955609e-08
14976000.0,283.75,0.86,12.749,4.3930608e-08
14979600.0,283.75,0.87,13.079,4.6263676e-08
14983200.0,284.04999999999995,0.83,12.98,4.5567504e-08
14986800.0,284.54999999999995,0.83,12.782,4.4212861e-08
14990400.0,285.65,0.77,12.155,3.9856559e-08
14994000.0,286.54999999999995,0.73,12.056,3.9280945e-08
14997600.0,287.25,0.71,12.518,4.2655461e-08
15001200.0,288.15,0.67,12.089,3.9692814e-08
15004800.0,288.95,0.66,11.396,3.485907e-08
15008400.0,290.15,0.59,11.627,3.6585558e-08
15012000.0,290.15,0.62,13.4,4.9402431e-08
15015600.0,287.75,0.82,13.4,4.9402431e-08
15019200.0,287.04999999999995,0.83,11.396,3.4820005e-08
15022800.0,286.25,0.84,13.4,4.8975931e-08
15026400.0,284.54999999999995,0.85,11.33,3.4206007e-08
15030000.0,283.95,0.83,11.627,3.6135201e-08
15033600.0,283.65,0.83,11.891,3.7931198e-08
15037200.0,283.25,0.87,11.594,3.5810931e-08
15040800.0,282.65,0.89,11.231,3.3221173e-08
15044400.0,282.45,0.9,11.627,3.5940324e-08
15048000.0,282.95,0.9,11.495,3.4995004e-08
15051600.0,283.34999999999997,0.89,11.363,3.4118884e-08
15055200.0,284.25,0.86,11.231,3.3230638e-08
15058800.0,285.45,0.8,12.6,4.2956337e-08
15062400.0,287.34999999999997,0.82,11.8,3.7449848e-08
15066000.0,288.25,0.77,12.44,4.2197453e-08
15069600.0,289.54999999999995,0.66,12.76,4.4583114e-08
15073200.0,291.25,0.6,11.726,3.73545e-08
15076800.0,289.45,0.66,14.52,5.7597038e-08
15080400.0,290.84999999999997,0.59,12.76,4.4732872e-08
15084000.0,291.15,0.57,14.52,5.7533175e-08
15087600.0,291.95,0.55,14.36,5.6432324e-08
15091200.0,290.84999999999997,0.63,16.76,7.3826911e-08
15094800.0,290.04999999999995,0.59,17.08,7.589788e-08
15098400.0,289.65,0.57,11.165,3.3391046e-08
15102000.0,289.95,0.55,11.726,3.7364913e-08
15105600.0,288.54999999999995,0.64,11.297,3.4326316e-08
15109200.0,287.84999999999997,0.7,12.089,3.9837751e-08
15112800.0,286.34999999999997,0.74,11.165,3.3186456e-08
15116400.0,286.04999999999995,0.76,12.419,4.1930114e-08
15120000.0,285.84999999999997,0.76,12.28,4.0910809e-08
15123600.0,284.84999999999997,0.82,12.28,4.088772e-08
15127200.0,284.15,0.84,11.264,3.3605343e-08
15130800.0,284.15,0.83,11.396,3.4467952e-08
15134400.0,284.45,0.81,11.363,3.4235629e-08
15138000.0,284.95,0.79,11.363,3.4264801e-08
15141600.0,285.25,0.79,11.363,3.4313409e-08
15145200.0,286.04999999999995,0.72,11.33,3.4109519e-08
15148800.0,286.95,0.61,12.92,4.5440729e-08
15152400.0,287.34999999999997,0.64,12.6,4.3285386e-08
15156000.0,288.25,0.6,13.24,4.7880611e-08
15159600.0,289.65,0.53,14.68,5.8257164e-08
15163200.0,291.15,0.48,15.32,6.3061336e-08
15166800.0,291.04999999999995,0.45,15.64,6.5622324e-08
15170400.0,291.15,0.5,15.8,6.6752555e-08
15174000.0,291.84999999999997,0.47,16.120001,6.906857e-08
15177600.0,290.75,0.52,17.719999,8.0712368e-08
15181200.0,290.04999999999995,0.6,16.92,7.4729343e-08
15184800.0,290.45,0.61,17.08,7.5729318e-08
15188400.0,289.65,0.64,18.200001,8.3839247e-08
15192000.0,288.75,0.67,15.32,6.3061336e-08
15195600.0,287.95,0.74,17.559999,7.8878514e-08
15199200.0,286.75,0.8,15.96,6.7316591e-08
15202800.0,286.25,0.83,14.68,5.8012333e-08
15206400.0,285.75,0.85,18.040001,8.1726157e-08
15210000.0,285.65,0.86,16.6,7.1427223e-08
15213600.0,285.65,0.85,13.88,5.2176635e-08
15217200.0,285.65,0.85,13.24,4.7651831e-08
15220800.0,285.75,0.83,11.396,3.4614743e-08
15224400.0,285.84999999999997,0.84,11.363,3.4391146e-08
15228000.0,285.75,0.84,11.792,3.7435608e-08
15231600.0,285.95,0.84,11.825,3.7658413e-08
15235200.0,285.95,0.84,11.627,3.6278639e-08
15238800.0,286.95,0.76,11.924,3.8380211e-08
15242400.0,288.25,0.69,11.957,3.8722682e-08
15246000.0,289.34999999999997,0.7,11.462,3.5338882e-08
15249600.0,291.84999999999997,0.59,12.44,4.2434369e-08
15253200.0,290.54999999999995,0.62,16.76,7.3806497e-08
15256800.0,290.45,0.6,15.48,6.4366297e-08
15260400.0,289.65,0.69,17.24,7.6960127e-08
15264000.0,290.95,0.54,17.559999,7.9076912e-08
15267600.0,290.84999999999997,0.57,18.040001,8.2807617e-08
15271200.0,289.34999999999997,0.65,18.040001,8.2784645e-08
15274800.0,288.65,0.71,19.0,8.9297913e-08
15278400.0,287.95,0.76,16.92,7.4293347e-08
15282000.0,287.34999999999997,0.78,16.92,7.4147877e-08
15285600.0,287.15,0.78,17.559999,7.8569663e-08
15289200.0,286.75,0.8,16.120001,6.8301588e-08
15292800.0,286.45,0.82,16.440001,7.049421e-08
15296400.0,286.25,0.82,14.36,5.5695825e-08
15300000.0,286.04999999999995,0.83,13.08,4.6599489e-08
15303600.0,285.84999999999997,0.83,13.72,5.1103122e-08
15307200.0,284.95,0.87,13.72,5.1074281e-08
15310800.0,285.84999999999997,0.85,12.12,3.9654815e-08
15314400.0,285.84999999999997,0.84,13.88,5.2206119e-08
15318000.0,286.34999999999997,0.81,14.04,5.333796e-08
15321600.0,286.95,0.8,13.08,4.6612627e-08
15325200.0,288.34999999999997,0.67,14.36,5.5774283e-08
15328800.0,289.34999999999997,0.66,14.04,5.3714185e-08
15332400.0,290.65,0.57,15.0,6.0722584e-08
15336000.0,289.54999999999995,0.64,15.0,6.094271e-08
15339600.0,287.95,0.75,15.16,6.190011e-08
15343200.0,288.04999999999995,0.78,16.440001,7.0732241e-08
15346800.0,288.84999999999997,0.74,14.04,5.3669069e-08
15350400.0,289.45,0.67,14.84,5.949645e-08
15354000.0,289.75,0.63,15.8,6.6456181e-08
15357600.0,288.84999999999997,0.65,16.6,7.223322e-08
15361200.0,288.45,0.73,15.0,6.0637866e-08
15364800.0,287.95,0.75,15.8,6.6270793e-08
15368400.0,287.15,0.81,16.120001,6.8455144e-08
15372000.0,286.65,0.82,16.440001,7.057357e-08
15375600.0,286.45,0.84,16.76,7.2743155e-08
15379200.0,285.95,0.87,13.08,4.6625768e-08
15382800.0,285.95,0.87,12.44,4.2031424e-08
15386400.0,285.84999999999997,0.87,12.92,4.5427903e-08
15390000.0,285.84999999999997,0.87,14.04,5.333796e-08
15393600.0,285.65,0.88,12.44,4.2019561e-08
15397200.0,285.75,0.87,11.396,3.4614743e-08
15400800.0,285.95,0.85,11.429,3.4857898e-08
15404400.0,284.25,0.9,12.92,4.5427903e-08
15408000.0,283.95,0.91,12.023,3.8893088e-08
15411600.0,284.25,0.92,11.759,3.7002444e-08
15415200.0,285.04999999999995,0.86,11.561,3.5639676e-08
15418800.0,286.04999999999995,0.83,11.858,3.7816847e-08
15422400.0,287.15,0.74,11.825,3.7690324e-08
15426000.0,287.84999999999997,0.7,11.363,3.4527091e-08
15429600.0,287.45,0.78,11.66,3.6707849e-08
15433200.0,287.65,0.73,13.88,5.2441862e-08
15436800.0,287.54999999999995,0.77,11.726,3.7156518e-08
15440400.0,287.04999999999995,0.77,11.528,3.5738719e-08
15444000.0,286.45,0.87,12.122,3.9904737e-08
15447600.0,286.45,0.87,11.198,3.3289947e-08
15451200.0,286.45,0.85,11.8,3.7555708e-08
15454800.0,286.25,0.86,12.44,4.2090736e-08
15458400.0,284.65,0.81,11.594,3.6075651e-08
15462000.0,283.54999999999995,0.77,11.99,3.8704609e-08
15465600.0,283.34999999999997,0.69,12.32,4.0903085e-08
15469200.0,282.54999999999995,0.72,12.386,4.134338e-08
15472800.0,281.84999999999997,0.74,11.792,3.7086384e-08
15476400.0,282.25,0.67,11.825,3.7243009e-08
15480000.0,282.15,0.67,12.848,4.4448711e-08
15483600.0,282.75,0.65,12.485,4.1894999e-08
15487200.0,283.84999999999997,0.6,12.254,4.0347118e-08
15490800.0,285.34999999999997,0.56,12.485,4.2098627e-08
15494400.0,287.04999999999995,0.51,12.584,4.297744e-08
15498000.0,287.95,0.49,12.023,3.9202039e-08
15501600.0,288.84999999999997,0.45,12.122,4.0005698e-08
15505200.0,289.25,0.49,12.188,4.0577433e-08
15508800.0,288.95,0.42,12.056,3.9680064e-08
15512400.0,289.65,0.49,11.957,3.8940389e-08
15516000.0,290.65,0.42,11.528,3.5949252e-08
15519600.0,290.25,0.45,11.627,3.6759207e-08
15523200.0,291.45,0.46,11.693,3.7191043e-08
15526800.0,291.04999999999995,0.49,15.0,6.1078076e-08
15530400.0,290.45,0.5,15.8,6.6752555e-08
15534000.0,289.75,0.51,15.32,6.3201895e-08
15537600.0,289.15,0.54,14.52,5.7357468e-08
15541200.0,288.34999999999997,0.58,14.84,5.9546327e-08
15544800.0,287.45,0.72,13.88,5.2574361e-08
15548400.0,286.75,0.75,13.56,5.0167962e-08
15552000.0,285.54999999999995,0.79,13.4,4.8934609e-08
15555600.0,284.54999999999995,0.83,11.198,3.3205495e-08
15559200.0,284.45,0.83,11.693,3.6600373e-08
15562800.0,284.04999999999995,0.85,11.726,3.6822509e-08
15566400.0,283.34999999999997,0.86,11.495,3.5154923e-08
15570000.0,284.15,0.85,11.627,3.601215e-08
15573600.0,285.65,0.78,11.627,3.6094196e-08
15577200.0,287.84999999999997,0.68,12.92,4.5389431e-08
15580800.0,289.25,0.64,13.08,4.6809621e-08
15584400.0,290.04999999999995,0.63,13.08,4.6993307e-08
15588000.0,291.04999999999995,0.58,14.2,5.511491e-08
15591600.0,291.45,0.51,15.64,6.5604127e-08
15595200.0,292.25,0.52,14.68,5.8778667e-08
15598800.0,292.45,0.5,16.92,7.5040397e-08
15602400.0,292.95,0.42,14.36,5.6635638e-08
15606000.0,291.95,0.46,16.120001,6.9413062e-08
15609600.0,292.45,0.51,16.280001,7.0373027e-08
15613200.0,291.98999999999995,0.539333333333333,15.8,6.7011634e-08
15616800.0,291.53,0.568666666666667,15.656,6.5890255e-08
15620400.0,291.07,0.598,15.528,6.4886478e-08
15624000.0,290.60999999999996,0.627333333333333,15.384,6.3770173e-08
15627600.0,290.15,0.656666666666667,15.24,6.2656483e-08
15631200.0,289.69,0.6859999999999999,15.112,6.1659961e-08
15634800.0,289.22999999999996,0.715333333333333,14.968,6.0551351e-08
15638400.0,288.77,0.7446666666666669,14.824,5.9445362e-08
15642000.0,288.31,0.774,14.696,5.8456099e-08
15645600.0,287.84999999999997,0.803333333333333,14.552,5.7355198e-08
15649200.0,287.39,0.8326666666666669,14.408,5.6256916e-08
15652800.0,286.92999999999995,0.862,14.28,5.5274928e-08
15656400.0,286.46999999999997,0.891333333333333,11.6468,3.6519456e-08
15660000.0,286.01,0.9206666666666671,11.6171,3.6261728e-08
15663600.0,285.54999999999995,0.95,11.5907,3.6027881e-08
15667200.0,286.34999999999997,0.95,11.561,3.5771183e-08
15670800.0,287.15,0.95,11.495,3.538451e-08
15674400.0,287.75,0.95,12.28,4.1037751e-08
15678000.0,288.54999999999995,0.89,14.52,5.7037674e-08
15681600.0,289.45,0.79,15.16,6.1727484e-08
15685200.0,290.75,0.68,17.4,7.7889503e-08
15688800.0,290.45,0.66,17.4,7.8171766e-08
15692400.0,290.45,0.68,16.6,7.237405e-08
15696000.0,289.25,0.73,19.16,9.0718366e-08
15699600.0,288.75,0.74,20.280001,9.841456e-08
15703200.0,289.25,0.69,19.32,9.1430614e-08
15706800.0,288.04999999999995,0.72,18.68,8.6987619e-08
15710400.0,287.54999999999995,0.74,17.559999,7.8724128e-08
15714000.0,286.75,0.78,16.76,7.2927456e-08
15717600.0,285.95,0.86,15.16,6.1416479e-08
15721200.0,285.84999999999997,0.89,16.280001,6.9203253e-08
15724800.0,285.75,0.9,15.8,6.57882e-08
15728400.0,285.45,0.91,13.56,4.9928335e-08
15732000.0,285.34999999999997,0.92,13.88,5.2147143e-08
15735600.0,285.15,0.93,13.56,4.9871915e-08
15739200.0,284.95,0.94,14.36,5.5491707e-08
15742800.0,284.95,0.94,13.56,4.981548e-08
15746400.0,285.04999999999995,0.93,13.88,5.2073403e-08
15750000.0,285.54999999999995,0.88,14.52,5.6605284e-08
15753600.0,286.95,0.78,13.24,4.7638366e-08
15757200.0,288.34999999999997,0.74,13.88,5.2368222e-08
15760800.0,289.84999999999997,0.64,14.68,5.8273478e-08
15764400.0,289.25,0.64,15.16,6.1951873e-08
15768000.0,288.95,0.65,16.92,7.4417976e-08
15771600.0,289.15,0.62,15.48,6.4080027e-08
15775200.0,289.84999999999997,0.61,17.719999,8.0109082e-08
15778800.0,289.04999999999995,0.65,18.52,8.5988631e-08
15782400.0,290.04999999999995,0.62,18.040001,8.2370832e-08
15786000.0,288.75,0.66,22.200001,1.1237716e-07
15789600.0,288.45,0.69,18.68,8.6866216e-08
15793200.0,288.25,0.73,16.440001,7.0831362e-08
15796800.0,287.75,0.78,16.6,7.1931218e-08
15800400.0,287.45,0.84,17.24,7.6382122e-08
15804000.0,286.95,0.86,18.360001,8.4276493e-08
15807600.0,286.75,0.89,17.719999,7.9616726e-08
15811200.0,286.45,0.9,18.040001,8.1841364e-08
15814800.0,286.25,0.88,18.200001,8.2905999e-08
15818400.0,285.54999999999995,0.96,16.6,7.1528092e-08
15822000.0,284.95,0.97,17.4,7.7041271e-08
15825600.0,284.54999999999995,0.97,17.880001,8.0297475e-08
15829200.0,284.54999999999995,0.97,16.440001,7.0057325e-08
15832800.0,284.84999999999997,0.97,16.6,7.1185006e-08
15836400.0,285.04999999999995,0.97,15.64,6.4473724e-08
15840000.0,285.25,0.97,16.280001,6.9027394e-08
15843600.0,285.65,0.96,15.16,6.1157024e-08
15847200.0,285.34999999999997,0.96,15.16,6.1226238e-08
15850800.0,286.65,0.9,13.56,4.9871915e-08
15854400.0,287.04999999999995,0.87,15.48,6.3667983e-08
15858000.0,287.15,0.84,14.68,5.8061321e-08
15861600.0,287.04999999999995,0.84,14.36,5.5805661e-08
15865200.0,287.25,0.8,16.440001,7.0553732e-08
15868800.0,288.34999999999997,0.83,16.6,7.1729723e-08
15872400.0,288.25,0.8,14.04,5.3714185e-08
15876000.0,288.75,0.72,14.04,5.3699146e-08
15879600.0,288.45,0.76,17.719999,8.0019618e-08
15883200.0,288.65,0.81,15.96,6.741093e-08
15886800.0,287.65,0.89,12.76,4.4633044e-08
15890400.0,285.65,0.67,11.528,3.5748748e-08
